,all.wasit_estimate,all.wasit_p.value,all.SBP_estimate,all.SBP_p.value,all.DBP_estimate,all.DBP_p.value,all.HR_estimate,all.HR_p.value,all.RASBP_estimate,all.RASBP_p.value,all.RAMSBP_estimate,all.RAMSBP_p.value,all.RADBP_estimate,all.RADBP_p.value,all.LASBP_estimate,all.LASBP_p.value,all.LAMSBP_estimate,all.LAMSBP_p.value,all.LADBP_estimate,all.LADBP_p.value,all.RLSBP_estimate,all.RLSBP_p.value,all.RLMSBP_estimate,all.RLMSBP_p.value,all.RLDBP_estimate,all.RLDBP_p.value,all.LLSBP_estimate,all.LLSBP_p.value,all.LLMSBP_estimate,all.LLMSBP_p.value,all.LLDBP_estimate,all.LLDBP_p.value,all.hrbpm_estimate,all.hrbpm_p.value,all.RbaPWV_estimate,all.RbaPWV_p.value,all.LbaPWV_estimate,all.LbaPWV_p.value,all.RABI_estimate,all.RABI_p.value,all.LABI_estimate,all.LABI_p.value,all.Cardiovascular_incidence_estimate,all.Cardiovascular_incidence_p.value,all.TG_estimate,all.TG_p.value,all.TC_estimate,all.TC_p.value,all.HDLC_estimate,all.HDLC_p.value,all.LDLC_estimate,all.LDLC_p.value,all.Glum_estimate,all.Glum_p.value
s__Lactobacillus_rogosae,0.239283955579481,0.0247480815654221,0.155297478211128,0.148522271061599,0.0152762488034506,0.88766206707198,-0.0148179366545494,0.89101139389291,0.166967105266797,0.119986269093713,0.186910690241967,0.0812097397834283,0.19475754339563,0.0690154336571748,0.173131836823233,0.10672158732077,0.123424445567302,0.251937617725571,0.137104814889514,0.202737064636335,0.209451510374754,0.0501692644278948,0.0908831482673271,0.399724128691467,0.0774287620109451,0.473350544149427,0.220994246422878,0.0385343347957533,0.124859814757864,0.246421982755066,0.152063950469524,0.157265140306749,0.106923660096975,0.321423302371187,0.191486079976398,0.0739064784287263,0.211563762703195,0.0478468371062647,0.179247454394655,0.0947195296384098,0.180703228573059,0.0920253900697407,0.123489818956445,0.251684586681742,-0.0920508182071858,0.393670697390179,-0.100651057003384,0.350787651555835,-0.0866592805704324,0.422076219863888,-0.108966813389299,0.312209484090389,-0.153843087935572,0.152408445208428
s__Lactobacillus_salivarius,0.0818026256412755,0.448645214560011,0.158256179282276,0.140846690973323,0.0992084474308962,0.357770168958718,0.0440954564809653,0.68332061471397,-0.0383203137412228,0.722989111677419,-0.0363485240646033,0.736708664162431,0.0556795144037289,0.606377029050124,0.00203535487224394,0.9849844312993,0.102889833548645,0.340120910124281,0.13572544541792,0.207360602554651,0.0793745756487225,0.462270055341841,0.0520863528436486,0.629838380117238,0.088050428375598,0.414636178770211,0.098296912261753,0.362226169452068,0.0469756895746764,0.663845342918741,0.0591070135376819,0.584362549715745,0.0737577039818411,0.494640591744495,0.0927159342423377,0.390247120642252,0.0800017351599226,0.45872922435843,0.248895601615315,0.0193669698780014,0.234685469956824,0.0277429087310075,0.281361958417069,0.00791801354640143,-0.0597458082635142,0.580300381802052,0.0321242692460834,0.766374716545804,0.0488847399064758,0.651057779472069,0.0954949607563617,0.376135946528679,0.137439970493706,0.20162487843952
s__Sharpea_azabuensis,0.144024117173057,0.180655512653909,0.185778744098292,0.0831025766962015,0.186031790019024,0.082676415436069,0.0345487732032855,0.749303700314502,0.122595236071197,0.255162242761209,0.137106093187204,0.202732814386766,0.177708602914807,0.0976345266769115,0.159608232091605,0.137440545653625,0.15545797081573,0.148098026984465,0.20215742974665,0.0589130782236751,0.154308775704873,0.151155926694661,0.183377954793044,0.0872333490866354,0.111640777242891,0.30041192695106,0.17304019630948,0.106910040086589,0.159910620504604,0.13668736758764,0.134963741894698,0.2099457486347,0.0251637454527332,0.815980010980446,0.161315940481582,0.13322805269986,0.183262572567801,0.0874359013984417,0.0199986530728333,0.853276051054901,0.0634629922075334,0.556924358176291,0.0608080810816684,0.573574207882446,-0.0694046558529241,0.520522847439709,0.0258523079387703,0.811036933969635,0.154090001301852,0.151743381512517,-0.02304829142818,0.831210764146387,-0.129119568172395,0.230544846031148
s__Streptococcus_anginosus_group,0.0152596748851343,0.887783154625685,0.289148669922129,0.00628945514874847,0.071029960176069,0.510779614340592,0.0347255000775845,0.74806395433695,0.155203673264455,0.148770655684595,0.17658004867925,0.0998167269859816,0.125440160527061,0.244215692033881,0.177845206502193,0.0973729478370577,0.264171469531301,0.0128801446600824,0.173429804282499,0.106110623865619,0.298216195666313,0.00477205681093556,0.253862710785895,0.0170035176538485,0.209044016513613,0.0506278167986344,0.317795747845631,0.00255128217537149,0.29569309551585,0.00515760299081541,0.240878653351987,0.0237758989756594,0.116652063273226,0.279098357462109,0.224727951791981,0.0352915149314289,0.23914115195107,0.0248367665655477,0.189120582606519,0.0776135223553724,0.329217775543137,0.00173632902614675,0.214373779956504,0.0448955001812829,-0.146838434695662,0.172195271465946,0.000703165683361705,0.994812220686968,0.0953862606286871,0.376682013182324,-0.0236239471041573,0.827059759716066,0.0316146406552616,0.769977554984455
s__Streptococcus_australis,-0.0524468528707802,0.627467362413193,0.264583075146547,0.0127353521951174,0.237109866646377,0.026127820118916,0.0935420409268878,0.38601971635124,0.12297214721066,0.253693035163713,0.204856064821432,0.0555434123588481,0.12581321320084,0.242804680364197,0.107006020539753,0.321048548900299,0.190085048489165,0.0760845036143043,0.123310741388424,0.252378130584328,0.138578711384949,0.197878728392255,0.18188569069874,0.0898818794054183,0.147341510954165,0.170714150512017,0.189757532590249,0.0766010015718552,0.159576461973309,0.137519859663016,0.172480778751766,0.108066068945489,0.153067501550523,0.154511670716648,0.22188396958283,0.0377398403579425,0.233024057068082,0.0288978960896032,0.0257398362397513,0.811843849746351,0.241432253761843,0.0234461046887411,0.166177222067153,0.121773722276723,-0.0804609151826512,0.456146276210171,0.108387118288841,0.314806131273551,0.130151434675477,0.226808818715865,0.0396848913449713,0.713545151196365,-0.00776750890721529,0.942741249117522
s__Streptococcus_cristatus,0.00126838035271381,0.990642355197819,0.0698025189301951,0.518129106202824,-0.0590598611189302,0.584662911703619,-0.261766377123436,0.0137551328739998,-0.140946013545846,0.1902515905072,-0.124833398944397,0.246522732772708,-0.143337200748947,0.182765760777536,-0.166532101627768,0.120968139431706,-0.0615564487637647,0.56885754824936,-0.0590898106661741,0.58447212422851,-0.112691629336996,0.295856533443413,-0.0812917115289247,0.451493425012699,-0.0509535716404193,0.637313040066729,-0.0639356758617536,0.553984445620664,-0.140865934939658,0.190506066359427,-0.0432179307906991,0.689296304821929,0.0257775455432417,0.811573286591739,0.00315736954333652,0.976708812181893,-0.0290737354916186,0.788012021127352,0.101000587969653,0.34910871332204,0.270301294850995,0.01086546729043,0.203365474254815,0.0573845876138274,-0.0546571671632307,0.613013298570155,-0.0139661685753126,0.897241114468172,0.0325898303048433,0.76308774536286,-0.029186742498115,0.787207481631321,-0.1485302769794,0.167251560139613
s__Streptococcus_gordonii,0.0652779802716832,0.545676748876254,0.103397033766268,0.337733015127122,0.0168272405112403,0.87634243435545,-0.0740071561109014,0.493178164961029,-0.0761797025413317,0.480538281313955,-0.049640917544083,0.646020106647891,-0.0994627057887159,0.35653330972316,-0.0693889276719153,0.520617590861536,0.0111285011547945,0.91803828880765,-0.0395921099292064,0.714185926572734,0.024286861527903,0.822285421125039,0.00636887038429231,0.953038423253911,0.0641427457069859,0.552698905262329,0.0401660484251113,0.710225333212395,0.0151475826187832,0.88860215803284,-0.00809977032555484,0.940296364060041,-0.059208477895214,0.583716458750764,0.0757988410497033,0.482741521688847,0.0818325605849567,0.448478646560662,0.107732938535434,0.317753119248606,0.222297861833483,0.0373749401636852,0.220166368846302,0.0392860983061146,-0.153614032927606,0.15302735375391,0.196956116777217,0.0658777228358735,0.0761187766965285,0.480890368310835,0.217275920302845,0.0420073655184068,-0.00660458195355929,0.951302461633672
s__Streptococcus_infantis,-0.0625523152564071,0.562609385941997,0.0729854691293537,0.499182260425105,0.0716771072896235,0.506926387399659,0.040477413140429,0.708079895013193,-0.142280634887032,0.186046545672146,-0.117178426241609,0.276919836822316,-0.167690748294508,0.118366493728384,-0.206662421583608,0.0533773035896576,-0.0816105839207495,0.449714618956013,-0.115848719846592,0.282445269209046,-0.194510373962852,0.0693756014846048,-0.136476389862678,0.204834261974708,-0.102362001961144,0.342617196124594,-0.149065223816455,0.165710413078801,-0.103067432132543,0.339283570594184,-0.0389389475233401,0.718702437609093,0.166417999819448,0.121226704483283,0.0798629889214103,0.459511271800114,0.110931441272809,0.303512690934299,-0.0844056526907672,0.434290630269009,0.0955514983567664,0.375852113750853,0.188691037016587,0.0783023709300773,0.0630846646977506,0.559282779028747,0.0257743459872152,0.811596242455252,0.0484403478552782,0.654025668569208,0.0514248448405313,0.634198881636157,0.0673312257551584,0.533087591120778
s__Streptococcus_mitis,0.0433326335559826,0.688514120645327,-0.0238961673217744,0.82509844733499,-0.130608570435563,0.225167324008892,0.0450066514100492,0.677136213250617,-0.066194427908795,0.54003983107378,-0.0508834758103576,0.637776770784867,-0.132663521209421,0.217891357501767,-0.0723640949591348,0.502852425659576,-0.0308164987992244,0.775629835816294,-0.078228718910735,0.468777879761697,-0.0417657251906509,0.699227200953345,-0.0188999146855956,0.86125449460587,-0.0180542061996067,0.867405103413432,0.0107955599764078,0.9204822942641,-0.00965912695745713,0.928829876627589,0.0244234809539611,0.821302278938636,0.0775740660894781,0.472518178686699,0.0700202542708404,0.516821474406891,0.109153080439633,0.311378083996979,0.0384155069570835,0.722328933063481,0.263487790514569,0.0131238086782691,0.147379307595286,0.17060325220155,-0.146377369824105,0.173560980335469,-0.024216316336435,0.822793186640437,0.0399120744045015,0.711976997839208,-0.00745620047277829,0.94503243692092,0.169811656371423,0.113716110017314
s__Streptococcus_mutans,0.0178571081418242,0.868839692006572,0.355067541368988,0.000687479377855447,0.18674358154078,0.0814869954814426,0.0863385854508834,0.423802178459065,0.154017453552019,0.151938563966113,0.170070908721369,0.113157497483719,0.142162941102979,0.186414631680308,0.177295606776922,0.0984287190958186,0.290493583875028,0.00604038323515651,0.191232255408183,0.0742973126601889,0.234601106396667,0.0278005997700378,0.201199271891266,0.0601488706848709,0.131835337057573,0.220803475775091,0.256643646980943,0.0157922039273925,0.270638609837546,0.010763071537228,0.226837273236016,0.0335628862891716,0.00294019205652594,0.978310478404621,0.228793717690619,0.0320236976707883,0.243878063213815,0.0220353552096392,0.119693770703009,0.266666745217785,0.229314473132538,0.0316241688097867,0.350727596936112,0.000807637593910099,0.00545361119347057,0.959781099083831,0.290186408033267,0.00609648847575029,0.223733685693603,0.0361318638402246,0.238651905852251,0.0251426547907352,0.0478340552276581,0.658083492678081
s__Streptococcus_oralis,0.0103181661799297,0.923987958397785,0.0904406779642831,0.402032273652264,0.0233910266840472,0.828738764249078,0.0859108713836049,0.426110405991639,-0.08940596380233,0.407460422846566,-0.0559251536848968,0.604787248158382,-0.0834404187237863,0.439582827138486,-0.131123639679116,0.223327808931006,-0.028617364831956,0.791263348859254,-0.0638842881606125,0.5543036956352,-0.0880671104493208,0.414547425681096,-0.0721318844667509,0.504227571322543,0.00179689337128251,0.98674348074843,-0.0807431201526419,0.454562831543942,-0.0412702837915598,0.70262697407608,-0.0168119694394987,0.876453770309413,0.171473928516569,0.110171176763678,0.0351700132783682,0.744948511313813,0.0788840039589416,0.465050146391384,-0.0268648202350175,0.80378175164272,0.0908213358148419,0.400046101822983,0.118542779078512,0.271326145836871,-0.0229834056267841,0.831678942662749,0.0551431611880212,0.609854677766396,-0.0345035887233546,0.749620773550423,0.143529025750199,0.182174664762934,0.0922507706819996,0.392639601156911
s__Streptococcus_parasanguinis,-0.02556991947117,0.813063271011462,-0.055316340513757,0.608730852603213,-0.166908139828329,0.120119002802858,-0.118033988270913,0.273403171934226,-0.0931682185399406,0.387929249543974,-0.108165735120384,0.315801449261353,-0.157892523169071,0.141773618224529,-0.0691455782692213,0.522084590545719,-0.0231128923257333,0.830744699785964,-0.0805931403922125,0.455403984892651,-0.0393110143106008,0.716128461820526,-0.0655205904609053,0.544181707452473,-0.0742719183073381,0.491628474784883,-0.0070115047005289,0.948306107795417,-0.00856831620042984,0.93684959912286,-0.0136484835456195,0.8995662363008,-0.0841382937882965,0.435752876302986,-0.0366926174758467,0.734308402103115,-0.0253638602947554,0.814542668488613,0.0371368318531513,0.731213505593075,0.156963863648851,0.144161572273655,0.16332180248399,0.128406305785716,-0.154785157450326,0.149882634340149,0.113664499866684,0.291679896047201,0.141759092712749,0.187681682062634,0.121815707835649,0.25821927108759,-0.147289713367702,0.170866214850082
s__Streptococcus_pneumoniae,0.020600565840549,0.848911476446988,0.0959562181574307,0.37382411592347,-0.0618337721385281,0.56711432628422,0.036821213898776,0.733412016227419,0.00749036426077362,0.944780973918925,-0.0448207441538755,0.678396271904798,-0.154224199440392,0.151382829394925,-0.0015589505395609,0.988498767265553,0.0268447560649279,0.803925362972568,-0.0996589162408274,0.355580641049239,-0.00932475674606124,0.931287474185996,-0.0266404808489533,0.805387852827608,-0.0282742227363192,0.793710356100697,0.0186344037420903,0.863184611668124,-0.00145060121401245,0.98929807078161,0.0396732783854825,0.713625342806286,0.162806463920505,0.129632178541832,0.0180167660449449,0.867677580692664,0.0724159565626154,0.502545568576626,-0.0590745686564902,0.584569216783241,0.0784269739614078,0.467648351482426,0.18815486746466,0.07916905926292,-0.0933366548384417,0.387068156149722,0.0356622628396819,0.741503278837689,-0.0145894502817311,0.892681880847909,0.115048361763185,0.285806220958676,0.123567252305205,0.251385102294195
s__Streptococcus_salivarius,-0.0143441199902829,0.894476036134193,0.0496771402294646,0.6457791877749,-0.0330786966770388,0.759640745081342,-0.0490814308791889,0.649745900619884,0.0648198245126463,0.548505498180616,0.0865028123535169,0.422917814598784,0.0600831294724626,0.578160576271841,0.0296835019720495,0.783673519805085,0.1278572442927,0.235173448894921,0.0894955173148193,0.406988931966565,0.0650579098673856,0.547034621891843,0.0505948426554044,0.639687738090294,0.0642272185892357,0.552174890092095,0.117278558949932,0.276506698171359,0.13946510941747,0.194997538810878,0.111828141480641,0.299596365733618,-0.0583596862564022,0.589131317651786,0.0888185895398297,0.410560815227598,0.115804703193904,0.282629421826726,0.043491350286272,0.687432334893409,0.243300762388787,0.022361631175418,0.141440756649753,0.188684835294672,-0.185168485603178,0.0841375231144174,0.0740467667433878,0.492946154981017,0.207472259454934,0.0524289385677944,0.0855207878805486,0.428221822352511,-0.10575654140107,0.326764031682509
s__Streptococcus_salivarius_CAG_79,-0.0283366816294494,0.793264801334106,0.0397240233006623,0.713274954038956,-0.0285055008913099,0.792060849748345,-0.0912674140071604,0.397725974773208,0.0397373171744803,0.713183170935981,0.0661368418094996,0.540393188996504,0.0425336309124017,0.693969457459803,0.00111466399983946,0.991776375869017,0.108408873139916,0.314708432930791,0.0727348659116672,0.50066077155069,0.0339990133071205,0.753164345777555,0.0262199430640186,0.808400756367929,0.0417724255764526,0.699181262572172,0.0960908982216855,0.373150729723492,0.125287407774525,0.244795083782787,0.0985221017418746,0.361122176255646,-0.0820871786623002,0.447063262129665,0.0595138321009511,0.581774040774218,0.0831350680848332,0.441264548481551,0.0282590261017305,0.793818772339062,0.244995553295041,0.0214153263216755,0.117766766178907,0.274498313464542,-0.176895908121306,0.0992021578983619,0.0824489615024258,0.445056464435278,0.23191359810626,0.0296923326809907,0.0844266220228467,0.434176062176299,-0.0896460247414847,0.406197245028693
s__Streptococcus_sanguinis,0.00696026307193289,0.948683384120664,0.101664506062202,0.345933479672474,-0.0495618707386914,0.646545977505714,-0.0627342190997678,0.561471629266956,-0.0789761607670704,0.464527194099824,-0.051336320256393,0.634783366303358,-0.127313636072991,0.237186488478428,-0.0821914732371636,0.446484225363967,0.0238612969324907,0.825349624476406,-0.0480155066473808,0.656868021180218,-0.0299542754547554,0.781749068498958,0.0144281566625615,0.893861396965748,0.0352917835873585,0.744095776652154,0.0393003778940977,0.716202001230728,0.0103797668159368,0.92353552114804,0.059917042676543,0.579213696396795,-0.00269879973223548,0.980090827614217,0.0989308408518042,0.359123633117721,0.115834070088122,0.282506550577682,0.13074412709132,0.224682170223749,0.33124445276662,0.00161922773237798,0.125964603481561,0.242233680438134,-0.123521878629812,0.251560561735535,0.0273844923673361,0.800064425734592,0.112837127836905,0.295229404127874,-0.0134565326891277,0.900971527433472,0.0797617687349911,0.460082264917087
