,BMI_estimate,BMI_p.value,wasit_estimate,wasit_p.value,SBP_estimate,SBP_p.value,DBP_estimate,DBP_p.value,HR_estimate,HR_p.value,RASBP_estimate,RASBP_p.value,RAMSBP_estimate,RAMSBP_p.value,RADBP_estimate,RADBP_p.value,LASBP_estimate,LASBP_p.value,LAMSBP_estimate,LAMSBP_p.value,LADBP_estimate,LADBP_p.value,RLSBP_estimate,RLSBP_p.value,RLMSBP_estimate,RLMSBP_p.value,RLDBP_estimate,RLDBP_p.value,LLSBP_estimate,LLSBP_p.value,LLMSBP_estimate,LLMSBP_p.value,LLDBP_estimate,LLDBP_p.value,hrbpm_estimate,hrbpm_p.value,RbaPWV_estimate,RbaPWV_p.value,LbaPWV_estimate,LbaPWV_p.value,RABI_estimate,RABI_p.value,LABI_estimate,LABI_p.value,Cardiovascular_incidence_estimate,Cardiovascular_incidence_p.value,TG_estimate,TG_p.value,TC_estimate,TC_p.value,HDLC_estimate,HDLC_p.value,LDLC_estimate,LDLC_p.value,Glum_estimate,Glum_p.value
s__Streptococcus_mitis,-0.119353074753075,0.265259918040204,-0.0737597863085576,0.492115420796002,-0.0568473442913891,0.596705842295403,-0.160972588153304,0.131813026434753,0.0522307444120692,0.626889051208557,-0.101422297455037,0.344285541278679,-0.0854553801564175,0.425889182838916,-0.169058240428996,0.113246354733772,-0.109467494690662,0.307165361738071,-0.0696858100111418,0.516396172530016,-0.122451053196665,0.252964505884326,-0.0785596801946342,0.464299458921963,-0.0593681992730258,0.58050397543666,-0.0669567703948666,0.532995744115312,-0.0303435465242287,0.777729809916844,-0.0477266517635906,0.656940964121562,-0.0248824399651297,0.816959112602836,0.058899675334019,0.583499876873642,0.0305258676297719,0.776429089223889,0.0759829665157632,0.479123794226961,0.0441712006402974,0.681057769204147,0.266180565623347,0.0116919972736901,0.123706494128754,0.248094743429252,-0.182467770341786,0.0869957119076358,-0.0341310488309988,0.750839695886541,0.0887184901067928,0.408368153772615,-0.0391953749077221,0.715349271097153,0.134011924364116,0.210551652897417
s__Streptococcus_mutans,-0.139896754883058,0.191020341746908,-0.105064770335151,0.327144114800224,0.296927818517713,0.00471868477187586,0.130622510905229,0.222424948144871,0.0942663063873038,0.379567392992733,0.0978015516004829,0.361872320742259,0.11592728825615,0.279320185132278,0.0710727400181106,0.508062185498257,0.114611373860934,0.284851017268895,0.222185740140677,0.0363760654113423,0.10794140853592,0.313998587005923,0.173054198517771,0.104852129631057,0.137624223738005,0.198401269603813,0.0586959522033354,0.58480475656953,0.191710267900813,0.0718990307274334,0.208228105835942,0.050209940386102,0.151055305543822,0.157646923841771,-0.0174042138124641,0.871398644696067,0.174161175254026,0.102614774572638,0.200057013061935,0.0601484630973173,0.125489145694024,0.24129133822068,0.232487338913995,0.0283498839623965,0.318165488503226,0.00237751428027167,-0.0551014294882461,0.608044214186189,0.274359819239084,0.00927234304947424,0.260679589573826,0.0136136355509743,0.190033955914485,0.074468324290557,0.011452343478588,0.915171900652932
s__Streptococcus_oralis,-0.125542016472461,0.24109154998425,-0.0974838870968134,0.363441239060516,0.0501020766423903,0.641019924212724,-0.0180524018579565,0.86665239969985,0.0930899088372328,0.385569653425823,-0.12515490104142,0.24255703359884,-0.0921112496102192,0.390606162183801,-0.126957182175462,0.235786411753095,-0.166122711234061,0.119737622945244,-0.0697376239101321,0.516083578320136,-0.112371901218293,0.294429892176039,-0.123931026751431,0.247230639674275,-0.110989313327787,0.300448339761783,-0.0517485076714154,0.630078789153284,-0.117893549418012,0.271190462471694,-0.0793948898538148,0.459548742955574,-0.0649254042409402,0.545521485112658,0.150116154952574,0.160276138542489,-0.0043642762437761,0.967622239924504,0.045270004697782,0.67356884038889,-0.0202225995376944,0.850796794635988,0.0950651934265703,0.375523661597728,0.0943498444987656,0.379143319991257,-0.0744249310537543,0.488209147887723,0.0438047053751012,0.683562558248187,0.0253824899778138,0.813346656176788,0.103431331400217,0.334762561202328,0.0577847523449494,0.590657389506551
s__Streptococcus_parasanguinis,-0.133001114908133,0.214044407103494,-0.123840270432784,0.24757966160607,-0.0905503380593078,0.398719942757465,-0.199208847804279,0.0612660534246874,-0.108234883456378,0.312676947101341,-0.131054032737989,0.220887674794826,-0.143558238503609,0.179549398531782,-0.197249952298525,0.0639118527973763,-0.111201624317395,0.299518944783654,-0.067146008872865,0.531836189752217,-0.130467815994767,0.222977868919536,-0.0807024852408025,0.452165087757772,-0.107397660562253,0.316456839442334,-0.123163948018497,0.250191271726055,-0.0515896984166399,0.631130716311827,-0.0511079573108734,0.634326180281194,-0.0649773313496057,0.545199515550748,-0.101794396550467,0.342509063863724,-0.0745796834743758,0.487302677509468,-0.056824234146124,0.596855305561465,0.0435341556075648,0.685413813791679,0.16077826634636,0.132286162219977,0.136682549207695,0.201519017016906,-0.195618050301318,0.0661861302708182,0.100905615960656,0.346761847990858,0.185082833962164,0.0824894910194687,0.0805637227004056,0.452945505208014,-0.174239450921658,0.102457992272387
s__Streptococcus_pneumoniae,-0.139365645127425,0.19272728116392,-0.10308317433101,0.33640079227822,0.0512250157430116,0.63354909422392,-0.102487252838913,0.339216602529833,0.0453051357157606,0.673329922921818,-0.0389832566240775,0.716824317229269,-0.0859162574479298,0.423388717634923,-0.196418624291102,0.0650623670441401,-0.0508124800372177,0.636289451231013,-0.022842736718441,0.831733160415539,-0.150152133696655,0.160174817404856,-0.0547447278063416,0.610372276968052,-0.0735091352241786,0.493591710899191,-0.084581078282259,0.430655856634053,-0.0298454316890836,0.781286587600376,-0.0464936743751599,0.665266178202653,-0.0189760630993537,0.859897245070951,0.139306165539373,0.1929191268992,-0.0247759590861314,0.817728847163731,0.0355450313904626,0.740874685920553,-0.0513228690254442,0.6328998051336,0.0831884229068731,0.438311046230587,0.159677940699824,0.134989658281563,-0.143252052868303,0.180488905086876,0.0233041343631281,0.82838583672905,0.0492555299785306,0.646675705660031,0.072296268198926,0.500768066929456,0.0842709793202436,0.432353788476402
s__Streptococcus_salivarius,-0.18926881306143,0.0756653117537581,-0.163742042637218,0.125209204608562,-0.00734927806070676,0.945504052263076,-0.0911579978357927,0.395549480633779,-0.0359842437582523,0.737787933864779,-0.00236757949236843,0.982432020106369,0.0211834828519562,0.843795019751506,-0.0237464777323174,0.825179618926304,-0.0397895961680607,0.711222697450401,0.0529943430771913,0.621852265291809,-0.00490433992392283,0.963618186592326,-0.00221371743709456,0.983573547630427,-0.0197368984380393,0.854340445648654,-0.0233638299170651,0.827952982827494,0.0442402915505512,0.680585957569286,0.0682676400408621,0.524989307312469,0.0260890300434934,0.808249137724416,-0.0841428209640516,0.433056624236257,0.0264372323481714,0.805739865923887,0.0641046940898484,0.550622502811915,0.0522911111572307,0.626490238232318,0.246301651296955,0.0199799421720327,0.104393008713731,0.330263750272574,-0.245410267298452,0.0204473683849702,0.0563076878843412,0.60020039178975,0.266769422517537,0.0115010316718848,0.030040104954481,0.779895987884433,-0.147258175753571,0.16847752775573
s__Streptococcus_salivarius_CAG_79,-0.193300554386788,0.0695280114369687,-0.174854737664787,0.101232116327299,-0.0178970341847641,0.867789628781105,-0.0881668880529487,0.41129994556309,-0.0769932787001636,0.473281210372962,-0.0269771569561298,0.801852866518408,0.00088210167028359,0.993454156772356,-0.0411480494395305,0.701820251085374,-0.067452011304545,0.52996382841908,0.0335933074741706,0.754640262757975,-0.0214991138954069,0.841497692326947,-0.0323566497088697,0.763402569352594,-0.0435870526922109,0.68505171540898,-0.0450652323403976,0.674962090622694,0.0232287761837283,0.828932333824087,0.0536976350561659,0.617228607896804,0.0124225010025864,0.908016035519774,-0.107716003583441,0.315016127589628,-0.00226708250308654,0.983177619696789,0.0319478292934347,0.766305879633619,0.0375367255292578,0.726910765900318,0.247933821478847,0.0191477884550125,0.0807087214604838,0.452130032042096,-0.239674707671213,0.0236848510033557,0.064119708433933,0.5505289763601,0.289883337900333,0.00585980018579767,0.0278581750903929,0.795520657912673,-0.132850707146235,0.214567615878259
s__Streptococcus_sanguinis,-0.277400499967903,0.00849183662634,-0.22445620863329,0.0344603535254835,0.0143181607503432,0.894055347618829,-0.133615989339875,0.211914909014654,-0.0423978329556594,0.693209354495227,-0.163158332152426,0.126579559113554,-0.133966166133284,0.210708885055711,-0.225253262830595,0.0338082453059611,-0.172111527289667,0.106787243315341,-0.0736343134715757,0.492854142308064,-0.164073802968281,0.124435424508348,-0.118782497363888,0.26756782895411,-0.0841470067678911,0.433033658530723,-0.0872188853337947,0.416367205458931,-0.0584375979448565,0.586461472115497,-0.0804033532557699,0.453848372742426,-0.0567236823964072,0.597505811836985,-0.042787952417015,0.69052935961474,0.00748095574898212,0.944529177081159,0.0402549998945003,0.707996487348156,0.139580610238917,0.192035080418461,0.329113744663949,0.00163727116803298,0.0716902427721306,0.504374082951876,-0.226147175772616,0.0330892584604482,0.00256438093404269,0.980971970145296,0.220794323014251,0.0375935650054297,-0.0869777599151248,0.417661818593082,0.00595550067765681,0.955827513613408
s__Streptococcus_sinensis,-0.226005254120711,0.0332025418225243,-0.247551322353532,0.0193400848144174,0.0404157735074096,0.706883186111132,-0.0129561240719228,0.904083128642572,-0.139156156453225,0.193403579169785,-0.0576711176802389,0.591389117897319,-0.0256381866436797,0.811500956359786,-0.0922208361664371,0.39004024815288,-0.0683424024533912,0.524534509266787,-0.0313116799959528,0.770830012155945,-0.0664793419433234,0.535926748670805,-0.0214545785121038,0.841821764208204,-0.13252171495516,0.21571520563249,-0.153848592200751,0.150016768699694,-0.0165785379411711,0.877451088024484,-0.102932844235551,0.337109724962043,-0.0801345926387984,0.455363708185812,0.154260006719413,0.148916743366821,0.110773145268022,0.301396557527042,0.0901219078510858,0.400964285075257,0.0735172621251573,0.493543808388139,0.145739230407537,0.172960348520761,0.210706937235739,0.0474773884285118,-0.199784292480687,0.0605059889510725,-0.0547631051143628,0.610252239990697,0.0956003402211011,0.37282958754798,-0.115899847539245,0.279434781736621,0.119275365046437,0.265573448497853
s__Streptococcus_sp_A12,-0.211574882206043,0.0465501380460868,-0.204724229840707,0.0542921878966688,0.0682833390130544,0.524893790173802,0.0883498344894597,0.410326218462889,0.207767869353655,0.0507312728827619,0.030924061946807,0.773590425042027,0.0899385536864254,0.401927063980262,0.00937997082221632,0.930479615645384,-0.012881534268819,0.90463273335729,0.0565686222452209,0.598509573176955,-0.0189814905348312,0.859857581032691,-0.00425857711800003,0.968405994378544,0.0878849125664708,0.412803388429057,0.0746818641158797,0.486704638925578,0.0681925400843381,0.525446358336379,0.0873948514527746,0.415423905937426,0.0778747705065463,0.468215218234676,0.117952933393783,0.270947437165344,0.0668549837879224,0.533619958444055,0.0984292754999373,0.358784331644918,0.00403942805387672,0.970031069922864,0.202552529918454,0.0569562294420652,-0.0430841758755884,0.688496941109561,-0.17823917115668,0.0946930984771431,0.0117697096333757,0.91283024158605,0.304054986474783,0.00376969157445796,-0.120612896160866,0.260211942417501,-0.0695476356993758,0.517230252004283
s__Streptococcus_sp_F0442,-0.223010357538543,0.0356702287766998,-0.157043730910178,0.141632151392973,0.0689853694970811,0.520631387592855,-0.108601307732876,0.311031847414825,-0.0135043995305385,0.900044638653858,-0.162801015893063,0.127424060275973,-0.172155158020574,0.106697068713774,-0.250110478798452,0.0180844768607431,-0.13919482271968,0.193278623093338,-0.0713463025723535,0.506426589920555,-0.192567828639725,0.0706125027594976,-0.116490604178502,0.27697463030024,-0.101224550692245,0.345231971920981,-0.136398644499177,0.202465835363485,-0.0679210516031044,0.527100277587607,-0.0256895435792215,0.811130369438289,-0.0715745854202807,0.505063801491941,-0.0406863020107678,0.705011261299004,-0.127581045904918,0.233473656143007,-0.0795304157892993,0.458780394721513,0.0313067276930455,0.770865261966695,0.22155512768678,0.0369237014565963,0.10967104107069,0.306261329468929,-0.214721788078622,0.0433129308907132,0.10790113491726,0.314180237249795,0.195558920461959,0.0662697499609805,0.0999652322150613,0.351297348321766,-0.0497903067695154,0.64310050084664
s__Streptococcus_sp_HMSC070B10,-0.19464193589011,0.0675775038584002,-0.146660908305432,0.170229892482611,0.0360273165328804,0.737485444268358,0.0266064449463947,0.804521166336484,0.0560410377996825,0.601930437261848,-0.206738172926434,0.0519138070392636,-0.149571305761705,0.161816333772917,-0.218668651531189,0.039519203676897,-0.175110270632612,0.100726387646604,-0.0976590539538629,0.362575588139615,-0.136185194784282,0.203179781838942,-0.232301406332959,0.0284802130490086,-0.153848530849978,0.150016933190059,-0.0815682910450132,0.447312592774685,-0.187690946119003,0.078182427170895,-0.131309636902568,0.219980636554249,-0.10495012656063,0.327675181219302,0.0977391870034136,0.362180004765212,0.0214106912002729,0.84214114601089,0.081290321617649,0.448867320433041,-0.0715570340510238,0.505168511120459,0.0786978633230364,0.463511616708565,0.103628193480498,0.333838478843963,-0.148767439038925,0.164108736391342,0.024974566974741,0.81629327996416,0.118516217216525,0.26864952546585,0.0319709719208364,0.766141441626978,0.109135252589882,0.308644710502828
s__Streptococcus_sp_M334,-0.0379858228381836,0.72377420074946,0.0668117808614525,0.533885013459877,-0.000535311648458149,0.996027566155383,-0.0709964937334664,0.508518537086916,0.0970465992493545,0.36560779556831,-0.148845095837145,0.163886237524679,-0.191955681947624,0.0715289439128064,-0.227150578385076,0.032297569511164,-0.116686031803903,0.276163992291222,-0.122461061180474,0.252925428748917,-0.165904594610252,0.120231137673354,-0.112745887892005,0.292815658864023,-0.158107459988357,0.138920726438632,-0.105444965535154,0.325386862854498,-0.0746287184298473,0.487015639125473,-0.126954976576785,0.23579461638822,-0.0621260626436393,0.563014443283272,0.278813762650676,0.0081491517957024,0.0394100013695063,0.713857845627859,0.0652109386853355,0.543752200900787,0.0291649484071799,0.786152824389807,0.142745648473341,0.182050633174419,0.201207327294566,0.0586593393561166,-0.0628679201247332,0.558352813700258,-0.0169577128333867,0.874670730349557,-0.0497233241767029,0.643547864823402,0.0622440824723712,0.562271606423628,0.283082038012339,0.00718689127739312
s__Streptococcus_thermophilus,-0.0699689620909714,0.51468908821504,-0.103967732296409,0.332248466333554,0.0683689781576819,0.524372890547197,-0.00902689357106478,0.933090320716728,-0.00571002204813667,0.957646533237741,-0.0144403317610318,0.893156671572474,0.0139817659500659,0.896530516776943,-0.0324813087964494,0.762517928898795,0.0168977964106477,0.875109976410217,0.120836515338759,0.259322796571024,0.0222661220720507,0.835920567204394,0.0385777779216352,0.719646855833656,0.0237638812187295,0.8250535322122,0.0269320548037751,0.802177380797487,0.0705070343071666,0.511453085906509,0.0935801125050978,0.383061624758474,0.0645360960778288,0.547938305288767,-0.0214541283386252,0.841825040132793,0.110338248610056,0.303310150905392,0.151915666511034,0.155266591198131,0.0613319688148687,0.568024662454402,0.201683486571804,0.0580518024341537,0.119026014697808,0.266581179492649,-0.145083223100156,0.174923266945225,0.129036418266479,0.228139944223402,0.171013007151319,0.109077244331966,0.111257742513447,0.299273601656512,-0.0577716877995137,0.590741495282984
s__Streptococcus_vestibularis,-0.182262656105822,0.0873572593967975,-0.176848859256425,0.0973378588640873,0.014443897292771,0.893130445945624,-0.0479611575371629,0.655362237955732,-0.0747321260125707,0.486410611267572,-0.000510718928867724,0.996210062113677,0.03443972471434,0.748660757426691,-0.0110522544921781,0.918124951760278,-0.0153250923312082,0.886652565462089,0.0864317347088954,0.420602051631471,0.0294972795168412,0.783775237023404,-0.00413892969145476,0.969293211026444,-0.00676442697053445,0.949834944032007,-0.00797080614944017,0.940903299852613,0.0418682560273142,0.696853415619124,0.0597750009697108,0.577908504095055,0.0216174309440189,0.840636859624533,-0.102955270476322,0.337003906545111,0.0645473423578392,0.547868415649072,0.0957293786975432,0.372181737624872,0.0280448062530953,0.794180951541801,0.229467942292692,0.0305299240286962,0.0986915146921175,0.357499122907983,-0.20839827504995,0.0500183021337501,0.0186667239192605,0.86215848628038,0.186846073285684,0.0795575038900713,0.0133664099317458,0.901060807782807,-0.19432400515232,0.0680357606387574
s__Streptococcus_viridans,-0.244532102827386,0.02091699547496,-0.121924645238273,0.255025744065005,0.135348980579059,0.205994100915707,-0.055191205335423,0.607458892966103,0.0231451960669377,0.829538551515938,-0.0223930294627574,0.834998562286351,-0.00587419631937646,0.956429961941379,-0.0519087566776769,0.629018071892632,0.0325002171519406,0.762383772763492,0.0748199096211371,0.485897311311127,0.00199727775398289,0.985179404135963,0.10884932108226,0.309921555846907,0.0964518819406332,0.36856702410539,0.0981999075503802,0.359910778622057,0.137606897905936,0.198458318119508,0.0965330370454295,0.368162347223583,0.0698151256604713,0.515616188895944,0.146464589432262,0.170808806835946,0.103224440486708,0.335735463301285,0.105684668120604,0.3242820708956,0.178050048258003,0.0950495014491468,0.278089525425826,0.00832321303862527,0.153913974330278,0.149841546501301,-0.199589816813814,0.060761994437204,-0.0445547913012694,0.678439839367372,0.194003869135806,0.0684997300029809,-0.0648549919720512,0.545958218333549,-0.098264088734499,0.359595359286574
